ts_norm1 G1 Narrow {Start Time of Norm. Analysis} [Europe/London],Δt_norm1 G1 Narrow/s {Duration of Norm. Analysis},U_trms1 G2 Wide/V {RMS of U},U_trms2 G2 Wide/V {RMS of U},U_trms3 G2 Wide/V {RMS of U},I_trms1 G2 Wide/A {RMS of I},I_trms2 G2 Wide/A {RMS of I},I_trms3 G2 Wide/A {RMS of I},I_dc1 G1 Wide/A {DC Value of I},U_dc1 G1 Wide/V {DC Value of U},P_AC_{scr},P_DC_{scr},P_mech_{scr},SPEED_{scr},Speed,Torque_{scr},Loss_inv_{scr},Loss_mtr_{scr},Loss_sys_{scr},Eff_sys_{scr},Eff_mtr_{scr}
44301.81,0.02,90.11,90.22,91.34,263.09,264.48,258.82,17.73,227.12,-1974.11,3994.64,-14656.8,0,-10004.66,13.99,5968.76,12682.7,18651.5,27.25,13.47
44301.81,0.01,90.31,89.41,90.51,262.81,266.2,260.34,16.43,229.54,1875.88,3760.43,-7632.61,0,-10041.81,7.26,1884.54,9508.49,11393,49.27,24.58
44301.81,0.01,90.89,90.65,91.39,260.74,263.25,259.12,24.54,230.07,4025.84,5636,-14272.7,0,-9986.17,13.65,1610.15,18298.5,19908.7,39.49,28.21
44301.81,0.01,91.38,91.15,91.78,260.59,262.82,258.57,-8.24,231,4812.58,-1911.9,-10876.2,0,-10003.28,10.38,-6724.49,15688.8,8964.27,17.58,44.25
44301.81,0.01,89.7,89.47,90.42,264.18,266.15,261.58,20.33,228.16,-964.08,4618.62,-12707.3,0,-10005.18,12.13,5582.7,11743.2,17325.9,36.35,7.59
44301.81,0.01,89.62,89.28,89.81,261.49,264.06,260.14,40.56,225.84,7614.09,9146.92,-12731.2,0,-10005.6,12.15,1532.83,20345.3,21878.1,71.85,59.81
44301.81,0.01,88.01,88.37,88.56,264.12,264.79,261.14,26.05,220.35,4097.97,5728.11,-9479.96,0,-10013.23,9.04,1630.13,13577.9,15208.1,60.42,43.23
44301.81,0,88.77,88.45,89.44,261.68,263.6,259.04,-19.06,221.54,5473.07,-4227.9,-5790.41,0,-10071.32,5.49,-9700.97,11263.5,1562.51,73.02,94.52
44301.81,0.02,88.22,88.53,89.19,262.01,263.47,259.24,22.91,218.62,-541.63,5004.47,-10228,0,-10028.88,9.74,5546.1,9686.4,15232.5,48.93,5.3
44301.81,0.01,87.95,88.02,88.29,262.33,264.02,261.14,39.46,216.09,7149.46,8529.43,-7597.86,0,-9991.46,7.26,1379.97,14747.3,16127.3,112.26,94.1
44301.81,0.01,88.02,87.29,88.15,261.84,264.47,259.57,34.49,216.53,5478.07,7455.17,-14290.4,0,-10069.16,13.55,1977.1,19768.4,21745.5,52.17,38.33
44301.81,0,88.33,88.13,88.69,261.37,263.75,259.92,6.82,217.72,4557.03,1468.27,-8788.47,0,-9990.87,8.4,-3088.76,13345.5,10256.7,16.71,51.85
44301.81,0.02,87.57,87.76,88.63,263.86,264.39,260.58,34.24,218.95,5417.69,7485.89,-10333.7,0,-10021.66,9.85,2068.2,15751.4,17819.6,72.44,52.43
44301.81,0.01,88.76,87.83,88.71,262.71,266.6,261.19,18.06,221.6,2262.13,3991.89,-13408.6,0,-10027.23,12.77,1729.76,15670.7,17400.5,29.77,16.87
44301.81,0.01,88.6,88.21,89.2,263.37,266.08,260.71,27.16,222.59,4421.45,6023.9,-10272.6,0,-10041.58,9.77,1602.45,14694.1,16296.5,58.64,43.04
44301.81,0,90.46,90.22,91.11,260.63,262.34,257.66,-9.76,225.86,3203.43,-2203.73,-3133.17,0,-10000.26,2.99,-5407.15,6336.6,929.44,70.34,102.24
44301.81,0.02,88.62,88.67,89.67,263.98,265.02,260.01,28.3,224.49,3496.55,6345.81,-12856.8,0,-10041.5,12.23,2849.27,16353.3,19202.6,49.36,27.2
44301.81,0.01,88.94,88.97,89.94,263.52,264.48,259.79,24.76,224.89,3871.98,5556.49,-9946.31,0,-10021.11,9.48,1684.5,13818.3,15502.8,55.86,38.93
44301.81,0.01,89.17,88.96,89.87,262.3,264.42,259.88,39.24,224.69,7112.28,8809.28,-12081,0,-10028.87,11.5,1697,19193.3,20890.3,72.92,58.87
44301.81,0.01,90.13,89.37,90.49,263.26,266.48,261.11,-20.17,227.5,-1556.71,-4571.91,-12835.1,0,-9990.07,12.27,-3015.21,11278.4,8263.21,35.62,12.13
44301.81,0.01,90.35,90.16,91.01,262.6,264.99,259.81,12.48,228.86,365.81,2829.01,-10724.5,0,-10036.79,10.2,2463.21,11090.3,13553.5,26.38,3.41
44301.81,0.01,91.21,90.74,91.34,262.05,264.25,260.46,8.24,230.56,-614.11,1876.93,-16162.8,0,-10002.1,15.43,2491.04,15548.7,18039.7,11.61,3.8
44301.81,0.01,91.06,90.69,91.58,260.92,263.94,258.62,9.04,231.86,6444.33,2069.15,-11455.3,0,-9993.15,10.95,-4375.17,17899.7,13524.5,18.06,56.26
44301.81,0.02,91.16,90.66,91.85,260.01,262.92,257.28,28.13,228.71,2227.08,6435.27,-14839.7,0,-10019.56,14.14,4208.19,17066.8,21275,43.37,15.01
44301.81,0.01,89.54,89.17,89.96,262.8,265.15,260.54,21.13,226.39,3161.27,4778.1,-5533.83,0,-10060.67,5.25,1616.83,8695.1,10311.9,86.34,57.13
44301.81,0.01,89.68,89.66,90.51,261.86,263.57,258.93,15.03,224.94,3505.34,3367.56,-16387.5,0,-10056.24,15.56,-137.77,19892.9,19755.1,20.55,21.39
44301.81,0.01,88.8,87.91,89.09,262.49,266.4,260.89,33.84,222.69,5036.98,7534.3,-6451.75,0,-10048.93,6.13,2497.32,11488.7,13986,116.78,78.07
44301.81,0.01,89.39,89.17,89.85,260.9,263.11,258.57,24.3,220.96,3709.61,5339.79,-14055.6,0,-10003.73,13.42,1630.18,17765.2,19395.4,37.99,26.39
44301.81,0.02,87.56,87.35,88.33,262.74,264.65,259.28,26.48,216.38,2797.07,5728.22,-11511.3,0,-10002.35,10.99,2931.15,14308.3,17239.5,49.76,24.3
44301.81,0.01,87.48,86.84,87.66,261.63,264.61,260.24,34.53,214.81,5940.62,7411.93,-12987.4,0,-10021.21,12.38,1471.31,18928,20399.3,57.07,45.74
44301.81,0.01,87.81,87.64,88.05,262,264.07,260.11,26.92,216.13,4158.76,5811.47,-9723.07,0,-10044.67,9.24,1652.71,13881.8,15534.5,59.77,42.77
44301.81,0.01,87.85,87.9,88.46,263.18,264.48,260.21,23.84,218.23,3482.4,5204.51,-12534.4,0,-10004.32,11.96,1722.11,16016.8,17738.9,41.52,27.78
44301.81,0.01,87.62,87.31,88.21,264.16,265.68,261.75,22.12,219.66,3276.76,4826.57,-6209.9,0,-10011.83,5.92,1549.81,9486.66,11036.5,77.72,52.77
44301.81,0,89.09,88.86,90.12,262.15,264.62,258.7,8.21,223.41,2980.18,1836.95,-24297.6,0,-10121.27,22.92,-1143.22,27277.7,26134.5,7.56,12.27
44301.81,0.01,89.48,88.76,89.9,262.52,265.5,260,19.9,223.53,2730.36,4424.1,-8545.23,0,-9993.18,8.17,1693.74,11275.6,12969.3,51.77,31.95
44301.81,0.02,90.42,89.78,90.55,261.2,264.47,259.83,14.14,226.03,-556.07,3170.55,-12941.6,0,-10028.42,12.32,3726.62,12385.5,16112.2,24.5,4.3
44301.81,0.01,90.3,89.66,90.7,261.79,264.82,259.67,20.62,227.93,3043.8,4690.59,-14229.5,0,-10020.26,13.56,1646.79,17273.2,18920,32.96,21.39
44301.81,0.01,90.85,90.86,91.26,261.75,263.16,259.43,4.18,229.75,97.22,940.58,-19505.7,0,-10030.9,18.57,843.36,19603,20446.3,4.82,0.5
44301.81,0.01,90.55,89.75,90.89,261.91,265.66,260.09,21.91,230.76,2716.76,5047.22,-9667.39,0,-10035.37,9.2,2330.46,12384.1,14714.6,52.21,28.1
44301.81,0.01,91.06,90.9,91.79,261.84,263.32,259.34,-5.13,232.1,459.42,-1200.94,-19780.5,0,-10037.78,18.82,-1660.36,20239.9,18579.5,6.07,2.32
44301.81,0.01,89.71,89.49,90.45,263.94,266.12,260.84,18.41,230.7,698.15,4250.09,-9381.67,0,-10035.05,8.93,3551.94,10079.8,13631.8,45.3,7.44
44301.81,0.01,90.73,90.63,91.36,260.94,262.61,258.31,23.12,228.81,4326.31,5285.16,-14841.2,0,-10042.94,14.11,958.85,19167.5,20126.3,35.61,29.15
44301.81,0.01,89.93,89.37,90.05,261.38,263.51,259.79,26.83,225.62,3949.75,6048.45,-9623.52,0,-9997.41,9.19,2098.7,13573.3,15672,62.85,41.04
44301.81,0.01,89.02,88.8,89.13,261.7,263.79,260.3,18.69,222.22,4661.54,4143.16,-12385,0,-10013.21,11.81,-518.38,17046.6,16528.2,33.45,37.64
44301.81,0.01,88.18,87.72,88.77,262.7,265.16,260,24.88,220.43,2105.88,5480.2,-10731.8,0,-10006.56,10.24,3374.31,12837.7,16212,51.07,19.62
44301.81,0.01,87.77,87.88,88.97,262.91,263.82,259.14,27.78,218.46,4448.36,6052.64,-7923.92,0,-10009.47,7.56,1604.28,12372.3,13976.6,76.38,56.14
44301.81,0,88.01,87.76,88.33,261.76,264.15,259.63,-7.52,218.03,5672.93,-1645.83,-11330.4,0,-9986,10.83,-7318.76,17003.3,9684.54,14.53,50.07
44301.81,0.01,87.17,87.09,87.99,263.61,264.59,259.66,35.54,214.71,-163.61,7641.04,-9891.33,0,-10007.97,9.44,7804.65,9727.72,17532.4,77.25,1.65
44301.81,0.02,87.45,86.75,87.67,261.99,265.02,260.32,26.46,214.43,6116.53,5652.69,-10837,0,-9992.44,10.36,-463.84,16953.5,16489.6,52.16,56.44
44301.81,0.01,87.3,86.93,87.58,262.43,265.23,260.95,35.78,214.3,5916.18,7622.58,-10714.7,0,-10027.23,10.2,1706.39,16630.9,18337.3,71.14,55.22
44301.81,0.01,88.41,87.76,88.64,260.8,264.25,259.37,44.35,217.6,7927.46,9635.7,-9387.86,0,-10044.38,8.93,1708.24,17315.3,19023.6,102.64,84.44
44301.81,0.01,88.51,88.54,89.82,262.46,264.56,258.87,6.99,219.73,2161.77,1493.34,-5072.02,0,-9992.56,4.85,-668.43,7233.78,6565.36,29.44,42.62
44301.81,0.01,88.79,88.49,89.15,262.86,264.53,260.86,29.46,222.65,3768.88,6542.18,-10329,0,-10018.73,9.85,2773.29,14097.9,16871.2,63.34,36.49
44301.81,0.01,88.45,87.68,88.9,264.29,267.02,261.51,25.37,223.53,3991.27,5654.17,-9890.2,0,-10005.81,9.44,1662.9,13881.5,15544.4,57.17,40.36
44301.81,0,90.92,90.58,91.09,260.38,262.91,259.62,-24.98,228.35,5012.49,-5698.76,-8086.77,0,-9997.01,7.72,-10711.3,13099.3,2388.01,70.47,61.98
44301.81,0.02,89.13,88.64,89.53,263.79,266.38,261.38,31.02,226,1107.23,7004.19,-14563.5,0,-9991.39,13.92,5896.96,15670.7,21567.7,48.09,7.6
44301.81,0.01,90.33,90.17,91.01,261.61,263.35,258.9,14.88,227.55,2239.46,3361.18,-8528.92,0,-10041.73,8.11,1121.72,10768.4,11890.1,39.41,26.26
44301.81,0.01,89.54,89.16,90.1,263.03,265.23,260.52,28.26,227.28,4449.62,6412.08,-11523.9,0,-10085.61,10.91,1962.45,15973.5,17935.9,55.64,38.61
44301.81,0.01,90.56,90.07,90.91,261.34,264.27,259.47,28.55,228.65,4802.69,6503.68,-17766.5,0,-10023.67,16.93,1700.99,22569.2,24270.2,36.61,27.03
44301.81,0.01,90.67,90.3,91.35,262.13,264.52,258.76,-5.91,229.3,1601.5,-1353.07,-8845.54,0,-10020.89,8.43,-2954.57,10447,7492.47,15.3,18.11
44301.81,0.01,89.52,89.16,89.94,264.15,265.76,261.63,25.48,228.54,1695.13,5815.85,-4679.15,0,-9989.09,4.47,4120.72,6374.28,10495,124.29,36.23
44301.81,0.01,90.08,89.77,90.51,262.36,264.22,260.29,14.28,228.75,5052.26,3247.24,-19513.5,0,-10016.67,18.6,-1805.02,24565.7,22760.7,16.64,25.89
44301.81,0.01,90.46,90.81,91.37,261.64,262.24,258.2,24.52,227.06,1794.85,5560.35,-8040.28,0,-10008.81,7.67,3765.5,9835.14,13600.6,69.16,22.32
44301.81,0.02,89.35,88.73,89.69,262.28,264.71,259.9,31.3,225.47,5755.05,7053.04,-11901.3,0,-10030.81,11.33,1297.99,17656.4,18954.4,59.26,48.36
44301.81,0.01,89.05,89.23,89.92,262.52,263.09,259.32,20.8,221.3,3550.13,4580.01,-6532.22,0,-9994.59,6.24,1029.88,10082.3,11112.2,70.11,54.35
44301.81,0.01,88.7,88.26,88.75,261.77,264.72,260.17,32.87,220.26,5746.85,7238.62,-9339.9,0,-10025.71,8.9,1491.77,15086.7,16578.5,77.5,61.53
44301.81,0.01,88.8,88.38,89.3,262.59,264.51,260,6.46,220.32,1321.94,1394.34,-18519.9,0,-9989.72,17.7,72.4,19841.9,19914.3,7.53,7.14
44301.81,0.01,88.54,87.81,89.04,262.21,265.02,259.72,28.85,220.74,3543.32,6364.89,-8915.76,0,-10004.21,8.51,2821.56,12459.1,15280.6,71.39,39.74
44301.81,0.01,87.88,87.33,88.3,263.67,266.2,260.62,17.81,219.89,2208.14,3902.38,-10999.5,0,-10022.66,10.48,1694.24,13207.7,14901.9,35.48,20.07
44301.81,0,89.01,88.51,89.4,260.76,263.89,258.09,2.74,221.29,5167.19,589.63,645.89,0,-10008.14,-0.62,-4577.56,4521.3,-56.26,109.54,12.5
44301.81,0.02,88.87,88.59,89.85,262.55,264.88,259.85,17.97,221.28,-737.32,3939.4,-12176.4,0,-10010.94,11.61,4676.72,11439.1,16115.8,32.35,6.06
44301.81,0.01,88.95,88.56,89.37,262.22,264.38,259.83,35.54,222.78,6201.22,7917.89,-13430.4,0,-10034.18,12.78,1716.67,19631.7,21348.3,58.95,46.17
44301.81,0.01,89.28,88.83,89.98,262.42,264.84,259.11,4.47,223.51,-177.18,974.73,-15958.7,0,-10052.86,15.16,1151.91,15781.6,16933.5,6.11,1.11
44301.81,0.01,88.72,88.29,89.3,263.34,265.15,260.85,28.46,223.91,4669.83,6372.74,-7137.26,0,-10007.02,6.81,1702.92,11807.1,13510,89.29,65.43
44301.81,0.01,90.06,89.51,90.21,260.84,263.81,259.21,27.71,224.46,4534.18,6188.6,-15813.2,0,-10088.45,14.97,1654.42,20347.4,22001.8,39.14,28.67
44301.81,0.01,90.03,89.67,90.62,261.9,264.53,259.05,-26.53,225.54,-316.87,-5982.46,-4080.65,0,-9994.06,3.9,-5665.59,3763.77,-1901.82,146.61,7.77
44301.81,0.02,88.94,88.58,89.65,263.98,265.78,260.62,20.57,225.58,1256.53,4629.57,-17894.9,0,-10034.04,17.03,3373.04,19151.4,22524.4,25.87,7.02
44301.81,0,89.48,89.51,90.32,261.95,264.37,259.32,19.82,226.25,3766.2,4477.02,-11792.1,0,-9991.77,11.27,710.83,15558.3,16269.1,37.97,31.94
44301.81,0.01,90.33,90.41,91.05,261.69,262.67,258.82,-2.26,226.54,1041.61,-531.66,-26611.7,0,-10037.6,25.32,-1573.27,27653.3,26080,2,3.91
44301.81,0.01,88.71,88.54,89.28,263.12,265.23,260.94,31,224.6,4082.39,6970.3,-5660.84,0,-9995.63,5.41,2887.92,9743.23,12631.1,123.13,72.12
44301.81,0.01,89.08,88.75,89.28,262.53,264.52,261.08,24.85,223.44,3963.57,5540.71,-9001.21,0,-10019.61,8.58,1577.14,12964.8,14541.9,61.56,44.03
44301.81,0.01,89.06,88.65,89.42,261.13,263.4,259.18,32.73,221.3,5697.66,7236.65,-15548.5,0,-9994.9,14.86,1538.99,21246.1,22785.1,46.54,36.64
44301.81,0.01,89.65,89.44,90.17,260.76,263.17,258.62,-5.03,222.06,1049.94,-1127.44,-8926.72,0,-10037.37,8.49,-2177.37,9976.66,7799.29,12.63,11.76
44301.81,0.01,87.57,87.13,88.26,264.89,266.69,261.31,30.57,220.5,3367.63,6743.82,-10313.2,0,-10031.45,9.82,3376.19,13680.8,17057,65.39,32.65
44301.81,0,88.96,88.66,89.68,262.21,263.7,259.07,1.13,221.76,3148.52,246.92,-21647.5,0,-10031.32,20.61,-2901.6,24796,21894.4,1.14,14.54
44301.81,0.01,89.13,89.04,90.1,261.63,263.62,257.92,16.22,221.86,2731.56,3585.15,-10680.9,0,-10004.72,10.19,853.59,13412.5,14266,33.57,25.57
44301.81,0.01,89.33,89.23,89.93,263,264.86,260.77,7.62,222.53,-691.26,1635.72,-11215.2,0,-10043.73,10.66,2326.97,10524,12850.9,14.58,6.16
44301.81,0.01,88.65,87.83,88.98,263.73,266.48,260.98,25.11,223.21,2008.57,5603.39,-13091.9,0,-9990.84,12.51,3594.81,15100.5,18695.3,42.8,15.34
44301.81,0,89.21,89.07,90.17,263.1,264.34,259.89,10.23,224.94,2627.98,2298.24,-36389.8,0,-9997.32,34.76,-329.74,39017.8,38688,6.32,7.22
44301.81,0.01,89.52,89.29,90.05,261.22,263.13,258.8,20.69,223.86,3678.71,4612.21,-8581.38,0,-9988.74,8.2,933.5,12260.1,13193.6,53.75,42.87
44301.81,0.02,89.78,89.26,90.23,262.48,264.71,259.43,12.61,224.35,-1332.01,2806.89,-13357.4,0,-10047.09,12.7,4138.9,12025.4,16164.2,21.01,9.97
44301.81,0.01,89.49,89.15,89.87,262.4,264.65,260.09,28.74,224.78,4717.72,6461.64,-6643.14,0,-10010.48,6.34,1743.92,11360.9,13104.8,97.27,71.02
44301.81,0.01,89.08,88.64,89.42,262.32,264.88,260.13,23.25,223.32,3494.72,5186.34,-12767.1,0,-10024.41,12.16,1691.62,16261.9,17953.5,40.62,27.37
44301.81,0.01,89.61,89.17,89.95,260.75,263.63,258.88,29.74,223.58,4968.13,6622.75,-15255.1,0,-10040.49,14.51,1654.62,20223.2,21877.8,43.41,32.57
44301.81,0.01,88.54,88.11,89.04,263.13,264.93,260.71,11.04,222,810.56,2440.55,-6575.06,0,-9996.53,6.28,1629.99,7385.62,9015.61,37.12,12.33
44301.81,0.01,88.88,88.59,89.13,262.04,264.41,260.04,31.88,220.76,5239.24,7031.95,-9879.81,0,-9986.75,9.45,1792.71,15119.1,16911.8,71.18,53.03
44301.81,0.01,88.15,87.84,88.96,262.16,264.68,259.41,27.66,219.31,4604.11,6059.62,-11021.6,0,-10011.85,10.51,1455.51,15625.7,17081.2,54.98,41.77
44301.81,0.01,89.58,89.63,90.12,260.15,262.18,258.25,1.69,221.48,4365.07,360.73,-12683.3,0,-10013.11,12.1,-4004.34,17048.4,13044.1,2.84,34.42
44301.81,0.01,88.69,88.4,89.19,263.03,265.2,260.09,26.67,220.75,1906.4,5854.91,-10794.6,0,-10024.2,10.28,3948.51,12701,16649.5,54.24,17.66
44301.81,0.01,88.12,88.23,88.87,263.86,264.64,260.94,24.12,221.84,4799.19,5332.42,-14743,0,-10090.54,13.95,533.23,19542.2,20075.4,36.17,32.55
44301.81,0.02,88.34,88.32,88.73,262.85,264.15,260.83,41.75,220.92,6381.73,9217.39,-9256.4,0,-10083.69,8.77,2835.67,15638.1,18473.8,99.58,68.94
44301.81,0,88.97,89.43,89.88,262.39,263.53,259.52,-8.38,222.53,3038.23,-1876.41,-13698.6,0,-10040.91,13.03,-4914.63,16736.8,11822.2,13.7,22.18
44301.81,0.02,88.56,87.97,89.07,263.25,265.88,260.51,30.95,222.42,3848.11,6876.88,-9757.39,0,-10023.18,9.3,3028.77,13605.5,16634.3,70.48,39.44
44301.81,0.01,89.23,89.36,89.73,263.21,264.2,260.44,10.66,224.27,704.55,2354.22,-13470.4,0,-10023.99,12.83,1649.68,14174.9,15824.6,17.48,5.23
44301.81,0,89.42,88.72,89.88,262.48,265.98,260.08,35.32,225.05,5563.01,7964.47,-17518.1,0,-9992.51,16.74,2401.46,23081.1,25482.5,45.46,31.76
44301.81,0.02,89.8,89.44,90.48,260.86,263.73,258.88,23.39,225.61,4212.48,5268.6,-15468.7,0,-10034.11,14.72,1056.12,19681.2,20737.3,34.06,27.23
44301.81,0.01,88.62,88.59,89.39,264.58,265.77,261.16,13.85,224.6,1366.64,3096.93,-6683.66,0,-9993.9,6.39,1730.3,8050.29,9780.59,46.34,20.45
44301.81,0,89.66,89.13,90.08,263.08,265.9,261.18,-16.48,227.61,3389.25,-3767.11,-35086,0,-10000.94,33.5,-7156.36,38475.2,31318.9,10.74,9.66
44301.81,0.01,90.59,90.57,91.28,260.81,262.41,258.36,18,226.32,521.6,4050.44,-10852.4,0,-10014.38,10.35,3528.84,11374,14902.9,37.32,4.81
44301.81,0.02,89.91,89.62,90.47,261.69,263.9,259.39,26.18,227.07,4010.87,5939.93,-12295.2,0,-10025.58,11.71,1929.06,16306.1,18235.1,48.31,32.62
44301.81,0.01,89.97,89.66,90.59,262.6,264.88,259.83,0.23,226.82,-1284.12,21,-11831.9,0,-10047.6,11.25,1305.12,10547.8,11852.9,0.18,10.85
44301.81,0.01,89.54,89.21,89.99,262.54,264.23,260.65,41.73,225.44,7999.9,9402.3,-10043,0,-10007.64,9.58,1402.4,18042.9,19445.3,93.62,79.66
44301.81,0.01,90.89,90.46,91.63,260,263.1,257.5,-23.16,226.08,1887.09,-5233.57,-16931.9,0,-10000.11,16.17,-7120.67,18819,11698.3,30.91,11.15
44301.81,0.01,89.57,89.09,89.52,263.64,266.03,262.17,14.15,225.27,210.97,3145.29,-9301.63,0,-10021.87,8.86,2934.33,9512.6,12446.9,33.81,2.27
44301.81,0.02,89.03,88.39,89.45,262.92,265.51,260.63,24.78,224.21,1317.14,5557.44,-17791.8,0,-10013.51,16.97,4240.29,19109,23349.3,31.24,7.4
44301.81,0.01,89.05,89.02,89.55,262.45,264.2,259.74,10.93,223.22,2137.66,2426.11,-15064.1,0,-9994.41,14.39,288.45,17201.7,17490.2,16.11,14.19
44301.81,0.02,88.96,88.63,89.75,261.46,263.67,258.83,20.16,221.1,2282.97,4453.37,-11924.7,0,-10000.92,11.39,2170.41,14207.7,16378.1,37.35,19.14
44301.81,0.01,87.87,87.99,88.98,263.02,263.95,259.57,26.34,218.83,4230.64,5762.15,-7323.02,0,-10012.81,6.98,1531.5,11553.7,13085.2,78.69,57.77
44301.81,0.01,88.59,88.61,89.42,261.38,262.74,258.19,21.06,218.73,2806.52,4595.03,-15467.3,0,-10005,14.76,1788.51,18273.9,20062.4,29.71,18.14
44301.81,0.01,86.87,86.36,87.47,263.45,266.05,261.05,34.41,214.92,5860.53,7394.2,-8077.97,0,-10030.3,7.69,1533.67,13938.5,15472.2,91.54,72.55
44301.81,0.01,88.53,88.43,88.7,261.45,262.66,260.11,-17.73,217.16,304.74,-3858.47,-18833.8,0,-10015.68,17.96,-4163.2,19138.6,14975.4,20.49,1.62
44301.81,0.02,87.27,86.57,87.94,263.23,266.36,259.61,36.78,216.18,4979.05,7948.79,-7596.84,0,-10016.62,7.24,2969.73,12575.9,15545.6,104.63,65.54
44301.81,0.01,88.01,87.59,88.45,262.67,265.11,260.42,6.38,218.41,-158.98,1374.74,-12246.5,0,-10009.88,11.68,1533.72,12087.6,13621.3,11.23,1.3
44301.81,0.01,88.68,87.94,89.24,261.6,264.81,259.38,26.24,220.84,4267.31,5787.61,-13512.4,0,-10002.71,12.9,1520.3,17779.7,19300,42.83,31.58
44301.81,0.01,89.79,89.55,90.25,261.41,264.05,259.34,-5.8,222.62,1569.08,-1345.9,-11378,0,-10019.63,10.84,-2914.97,12947.1,10032.1,11.83,13.79
44301.81,0.01,88.26,87.58,88.18,263.71,266.74,262.55,40.37,222.34,5146.17,8975.46,-11711.1,0,-10044.08,11.13,3829.28,16857.2,20686.5,76.64,43.94
44301.81,0.01,89.41,89.28,90.19,262.79,264.41,260.03,20.13,225.33,2928.03,4525.9,-13408.4,0,-10025.51,12.77,1597.87,16336.4,17934.3,33.75,21.84
44301.81,0.02,89.63,88.93,90.23,263.13,265.59,260.19,15.32,226.99,-712.03,3461.39,-13646.4,0,-10043.12,12.98,4173.41,12934.4,17107.8,25.36,5.22
44301.81,0,90.09,89.64,90.6,262.28,264.8,259.64,2.32,229.4,3566.4,523.9,-28380.9,0,-10139.19,26.73,-3042.49,31947.2,28904.8,1.85,12.57
44301.81,0.02,89.79,90.04,90.13,262.39,263.64,260.1,25.76,227.18,4022.17,5846.04,-11690.4,0,-10010.05,11.15,1823.87,15712.5,17536.4,50.01,34.41
44301.81,0.01,89.87,89.76,90.32,261.34,263.15,259.39,23.52,226.12,3660.25,5312.16,-12373.5,0,-10025.98,11.79,1651.91,16033.7,17685.6,42.93,29.58
44301.81,0.01,89.8,89.44,90.22,261.09,264.01,259.85,23.09,225.49,3540.13,5193.25,-8565.77,0,-10011.7,8.17,1653.12,12105.9,13759,60.63,41.33
44301.81,0.01,88.84,88.87,89.64,262.95,264.02,259.92,35.02,222.73,6210.61,7790.26,-10069,0,-9990.16,9.62,1579.66,16279.6,17859.3,77.37,61.68
44301.81,0.01,87.78,87.36,88.09,264.37,266.51,261.7,29.81,219.91,4846.67,6544.99,-8186.16,0,-10013.1,7.81,1698.32,13032.8,14731.1,79.95,59.21
44301.81,0.01,89.5,89.41,90.3,260.13,261.97,257.06,27.7,221,4402.83,6101,-10600.8,0,-10007.43,10.12,1698.17,15003.6,16701.8,57.55,41.53
44301.81,0.01,87.71,87.26,88.08,264.06,266.29,261.4,28.14,218.67,4576.69,6122.43,-7168.59,0,-10060.28,6.8,1545.74,11745.3,13291,85.41,63.84
44301.81,0.01,87.96,87.41,88.75,263.87,266.27,261.01,23.93,220.3,3761.76,5267.94,-15043,0,-10004.39,14.36,1506.18,18804.8,20311,35.02,25.01
44301.81,0.01,89.3,88.84,89.86,262.11,264.62,259.32,-4.8,223.11,1737.85,-1078.54,914.02,0,-10065.54,-0.87,-2816.4,823.84,-1992.56,84.75,52.59
44301.81,0.02,88.39,88.34,89.24,263.36,264.91,259.44,32.26,222.6,5203.45,7171.77,-12027.3,0,-10043.48,11.44,1968.33,17230.7,19199,59.63,43.26
44301.81,0.01,88.94,88.67,89.68,263.4,265.11,260.15,1.8,224.16,1529.8,379.96,-14658.7,0,-10031.12,13.95,-1149.84,16188.5,15038.7,2.59,10.44
44301.81,0.02,89.26,88.75,89.64,262.96,265.23,260.86,21.91,224.86,2623.36,4914.98,-12821.2,0,-9991.14,12.25,2291.62,15444.6,17736.2,38.33,20.46
44301.81,0,90.08,89.79,90.47,260.96,263.93,259.59,-9.46,226.89,3260.79,-2159.64,-10012.5,0,-9992.44,9.57,-5420.43,13273.3,7852.82,21.57,32.57
44301.81,0.02,89.3,88.72,89.76,261.94,265.18,259.59,28.88,224.58,3658.83,6484.96,-11301,0,-10012.67,10.78,2826.13,14959.9,17786,57.38,32.38
44301.81,0.01,89.36,89.51,90.2,262.32,263.43,259.84,11.91,224.96,1918.14,2648.85,-13975.8,0,-10027.88,13.31,730.71,15894,16624.7,18.95,13.72
44301.81,0.01,89.51,89.27,89.77,261.44,264.03,260.39,33.32,225.78,5710.68,7507.94,-11875.2,0,-10036.89,11.3,1797.26,17585.9,19383.2,63.22,48.09
44301.81,0.01,89.76,89.4,90.53,262.48,265.26,259.71,-11,226.9,-1969.5,-2498.57,-13439.8,0,-10014.25,12.82,-529.08,11470.4,10941.3,18.59,14.65
44301.81,0.01,89.85,89.78,90.61,262.01,263.5,259.53,24.88,227.57,3705.85,5656.86,-10644,0,-10028.49,10.14,1951.01,14349.9,16300.9,53.15,34.82
44301.81,0.01,88.9,89,89.82,263.99,265.07,260.53,17.33,225.9,2173.2,3906.09,-14348.6,0,-10012.5,13.68,1732.89,16521.8,18254.6,27.22,15.15
44301.81,0.01,88.83,88.58,89.63,262.88,264.8,259.92,26.53,222.73,4632.78,5901.89,-6782.56,0,-10008.31,6.47,1269.12,11415.3,12684.4,87.02,68.3
